,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10,P11,P12,P13,P14,HV1,HV2,KV1,KV2,AV1,Vfdt1,Vfdt2,HR1,HR2,HR3,THR1,THR2,HR4,HR5,HR6,THR4,THR5,HR7,HR8,HR9,THR7,THR8,H1,H2,H3,H4,H5,H6,H7,TH2,TH3,TH5,TH6,H8,H9,H10,H11,H12,H13,H14,TH9,TH10,TH12,TH13,H15,H16,H17,THR15,THR16,K1,K2,K3,K4,K5,K6,K7,TK2,TK3,TK5,TK6,K8,K9,K10,TK8,TK9,K11,K12,K13,TK11,TK12,A1,A2,A3,A4,A5,A6,A7,TA2,TA3,TA5,TA6,A8,A9,A10,TA8,TA9,F4,F5,HM1,HM2,THM1,THM2,HM3,HM4,THM3,THM4,HM5,HM6,THM5,THM6,KM1,KM2,TKM1,TKM2,KM3,KM4,TKM3,TKM4,KM5,KM6,TKM5,TKM6,AM1,AM2,TAM1,TAM2,AM3,AM4,TAM3,TAM4,AM5,AM6,TAM5,TAM6
M_IZ_L157M2NAAA,65.582494,34.417506,1.179193,81.888426,1.235000,48.684273,0.959693,66.645332,0.644807,44.778241,0.645000,93.268455,0.326667,0.263333,-40.663555,49.814455,25.849570,-75.936193,-29.242587,5.289689,35.244149,37.643333,20.020333,17.623000,74.307741,79.552083,11.765000,1.665667,10.099333,69.237866,21.854438,16.309667,-7.624333,23.934000,51.992716,0.982194,55.051000,57.559667,16.215000,19.002000,57.801333,19.002000,43.895000,5.168922,58.703194,100.000000,65.582494,6.923667,12.925667,-2.446333,4.137667,9.017667,-5.802667,19.072667,48.431560,34.075316,88.719899,86.538263,-4.178667,-19.820333,15.641667,78.035120,61.725145,34.129667,45.763333,30.667667,39.095667,49.695000,33.434000,19.027333,26.323962,36.073871,84.355302,88.570016,-5.739667,-15.132667,9.393000,46.330611,84.770342,15.301333,3.911000,11.390333,56.496838,76.954661,3.214667,23.872667,2.078667,11.373333,20.066000,-0.637667,24.693000,31.218210,1.219441,84.631927,98.600533,7.985000,-28.531000,36.516000,79.957709,48.498844,36.343333,-57.440000,1.057667,-0.830333,35.156243,51.406886,0.617333,-0.323333,55.168841,86.194553,0.119667,-0.102667,43.158231,62.414909,1.470667,-0.467667,10.177369,32.616194,0.378333,-0.196667,50.287983,41.610171,0.155333,-0.034667,52.653303,22.302157,1.001667,-0.028000,41.853893,22.675808,0.070333,-0.093000,41.481645,13.141515,0.230333,-0.138333,24.850288,52.955403
M_IZ_L157M3NAAA,66.097041,33.902959,1.235317,84.610731,1.255000,47.880425,0.987207,67.616885,0.617510,42.295205,0.620000,96.790982,0.346667,0.288333,-49.793026,47.714775,19.262415,-45.052767,-37.555973,-0.963784,36.046946,33.589667,18.583333,15.006333,59.641053,80.658837,12.987667,2.103333,10.884333,62.346128,56.939709,24.015000,-1.780333,25.795333,53.108017,3.184896,50.121333,54.304667,15.191000,17.239333,54.104000,17.239333,40.975667,7.913011,62.663710,100.000000,66.097041,1.791000,10.047000,-3.271667,4.270000,4.390667,-6.013000,16.060000,52.859345,23.204596,66.937377,85.627097,-8.551667,-27.961667,19.410000,33.140343,82.800565,34.208333,46.205333,30.919000,43.842667,46.747333,29.840333,17.766667,45.227557,13.066483,78.532298,98.719341,-3.283333,-17.165667,13.882333,64.698023,69.728995,8.661333,-3.663333,12.324667,43.145317,54.972726,6.700000,27.584000,2.210667,7.673000,16.869333,-4.239667,31.823667,32.561033,2.544636,86.151985,99.333227,15.639000,-54.057667,69.696667,55.726469,16.889665,44.466667,-73.950000,1.032000,-1.018667,36.706690,54.285646,0.509000,-0.300000,54.249253,58.567607,0.147000,-0.121000,58.747588,37.958630,1.587000,-0.528667,11.464553,33.868873,0.249000,-0.476000,70.224555,9.436029,0.168333,-0.096667,57.265302,11.457514,1.046000,-0.055667,41.752569,4.754489,0.073000,-0.295000,58.616354,10.131006,0.708000,-0.243333,34.699956,55.075557
M_IZ_L157M4NAAA,67.882600,32.117400,1.061037,72.673744,1.323333,45.340194,0.801792,54.917236,0.557550,38.188356,0.685000,87.632124,0.308333,0.330000,-3.248786,16.000600,15.220336,-61.192324,-87.037679,-1.799527,32.189671,24.012333,13.198667,10.813667,72.038784,98.235182,9.725667,4.010667,5.715000,26.205927,27.924528,20.668333,-0.366333,21.034667,41.067753,26.792453,57.302000,58.746667,21.422333,24.861333,57.690333,24.861333,37.629000,5.544597,60.453593,98.740233,67.882600,0.003667,6.016667,-2.666667,2.004333,2.004333,-8.959000,14.975667,56.800076,22.166000,67.882600,86.272632,-25.890667,-43.405000,17.514333,0.882409,34.004669,42.634667,55.885667,42.247667,55.643667,57.850333,40.253000,17.640333,65.617496,1.888222,72.788260,99.873737,-18.214667,-29.905667,11.691000,95.974843,35.228702,27.198333,12.519667,14.678667,37.658662,51.050124,0.758000,23.332000,-2.019667,3.871000,12.846000,-5.309000,28.641000,35.764246,23.775491,84.253859,98.235658,12.016667,-98.483333,110.500000,61.592815,43.450067,45.886667,-46.133333,0.950333,-1.197667,4.910901,53.396703,0.760333,-0.377000,14.475415,71.175434,0.204000,-0.154000,46.972556,33.591100,1.496667,-0.531000,24.794168,65.283495,0.422333,-0.231333,41.562798,34.979512,0.208000,-0.027000,55.037164,9.567848,0.685333,-0.058667,51.383648,51.123023,0.067333,-0.117000,46.079665,22.819706,0.957667,-0.197000,43.705927,58.313322
M_IZ_L157M5NAAA,69.157884,30.842116,1.145390,72.493038,1.393333,43.135790,0.824146,52.161158,0.609793,38.594515,0.716667,83.785860,0.338333,0.338333,-58.604981,39.636419,28.379782,-103.228611,-28.459492,-3.026267,29.468376,33.270000,23.160000,10.110000,57.968420,45.792405,11.164667,-1.215000,12.379667,31.552354,52.786729,23.099000,-2.764333,25.863333,34.175112,51.718582,64.456667,64.507000,28.031333,31.673667,66.674333,31.673667,38.672333,0.483092,62.743816,97.547699,69.157884,-5.246000,6.367667,-8.069667,-2.078667,-1.215000,-13.959000,20.326667,54.362225,23.727538,80.060140,83.980137,-4.996333,-25.190667,20.194333,33.121364,26.773845,42.250000,58.230333,40.359667,57.921667,65.681000,40.511000,26.017000,67.597565,11.309199,82.781488,100.000000,-4.508667,-17.943333,13.434667,91.545894,34.067441,18.891000,7.120333,11.770667,61.006813,53.487367,0.147667,22.070000,-3.637667,-2.376333,10.119667,-6.079333,28.444333,31.121541,46.468526,86.835360,89.097744,11.536333,-80.009000,91.545333,65.084165,34.400053,66.103333,-56.196667,1.336333,-1.300000,36.877909,50.881474,0.675667,-0.504667,67.144699,63.158414,0.218000,-0.245333,52.386141,5.973656,1.508333,-0.692000,23.001863,66.702470,0.548667,-0.335333,52.506914,6.207807,0.214667,-0.062667,55.144201,16.392301,0.860000,-0.029333,42.639596,54.196179,0.031667,-0.159667,44.308624,17.841317,0.796333,-0.159000,40.484752,60.651499
M_IZ_L162M1NAAA,64.850863,35.149137,1.243247,71.042667,1.250000,48.037677,0.996163,56.923585,0.607700,34.725714,0.633333,95.105726,0.416667,0.200000,-11.382986,32.080368,91.495709,-161.637160,-2773.910256,-37.168783,13.176958,16.075000,9.023667,7.051333,32.100994,72.799581,2.696667,-2.816667,5.513333,28.519100,67.404500,11.927667,2.409667,9.518000,100.000000,54.866562,33.842667,33.864667,-3.493667,4.502000,34.000000,4.502000,37.824000,0.528519,56.203558,100.000000,64.850863,-6.461333,5.524000,-9.056667,-9.449667,-8.050667,-12.105333,17.629333,45.130822,64.450549,82.349555,70.447410,-7.158000,-22.825000,15.667000,35.159602,62.318158,0.811000,44.148667,-0.184333,45.477667,57.924667,-1.897667,59.822333,64.450549,42.833595,72.080063,96.083203,0.038000,-6.347667,6.385667,85.795395,56.467818,3.302000,-15.226333,18.528333,71.177394,29.589220,0.193000,5.947000,-14.903000,-14.268000,2.177333,-14.268000,20.859667,44.722658,44.811617,85.607012,64.850863,10.411333,-20.516333,30.927667,72.017268,54.366824,143.563333,-116.360000,0.651000,-0.626333,32.517007,49.534275,0.669333,-0.157000,17.734171,59.398221,0.084667,-0.058333,16.541078,29.997384,0.470333,-0.392000,13.874935,65.034014,0.167667,-0.092333,35.863422,5.196232,0.036333,-0.014333,40.151753,10.311355,1.164000,-0.200333,48.437991,5.204082,0.157000,-0.104333,50.999477,11.847200,0.232667,-0.061000,41.792255,58.854003
M_IZ_L180M1NAAA,67.474678,32.525322,1.131770,64.672571,1.255000,47.830661,0.902394,51.565373,0.570777,32.615810,0.625000,96.125749,0.360000,0.270000,-14.978592,87.583214,176.810508,-166.399116,-84.809960,6.917514,35.890140,26.370667,20.405000,5.965667,35.287119,59.042972,0.464333,-5.558333,6.022667,49.132825,77.159501,6.582333,-5.395333,11.977667,74.735450,57.529068,47.635333,49.316667,10.078000,26.523333,50.607333,26.523333,40.529333,6.778584,53.668545,93.943534,67.474678,-8.060000,2.963667,-8.215667,-7.590333,-6.720667,-10.023667,12.987333,49.527887,23.145575,78.921898,97.901612,-8.582333,-24.309333,15.727000,51.537891,98.142714,14.246000,45.987333,7.085333,47.608667,63.820333,8.779667,57.329333,67.076089,46.358287,74.785079,96.552696,1.077333,-12.352667,13.430000,44.507102,73.978418,13.042667,2.375667,10.667000,14.352582,64.050063,-0.803000,13.749333,-6.862333,-6.050667,7.149667,-6.050667,20.611667,47.878248,66.139726,95.244575,67.474678,9.033333,-24.553333,33.586667,89.204503,72.782651,83.346667,-34.750000,0.641667,-0.544000,14.089795,53.538843,0.789333,-0.129667,41.473878,67.657114,0.069000,-0.074000,42.399677,47.394947,0.279333,-0.305333,28.623522,26.808626,0.414667,-0.054000,40.821176,34.943416,0.134333,-0.012333,49.837569,32.067822,1.368333,-0.060000,50.724606,5.011445,0.231000,-0.094000,53.769795,10.238232,0.214000,-0.106000,44.199469,36.656893
M_IZ_L195M1NAAA,67.321753,32.678247,1.200217,70.600980,1.206667,49.828147,0.996340,58.608232,0.594743,34.984902,0.605000,99.528100,0.403333,0.198333,-10.943494,6.191831,18.948568,-202.057007,-7.451678,24.350706,80.025271,20.468333,17.328667,3.139667,85.080645,32.052745,4.261333,-5.902333,10.163667,10.653297,69.743439,3.356000,-7.465333,10.821333,33.071272,77.259796,43.114000,45.596000,6.925333,22.214667,48.119000,22.214667,41.193667,6.109344,53.898763,88.468246,67.321753,-1.857000,2.868000,-9.697000,-9.686000,-1.649000,-9.709333,12.591333,12.524265,66.906518,90.057313,67.990570,2.807000,-15.322333,18.129333,63.777562,74.433419,7.149333,52.783000,6.966000,54.167667,70.057667,9.041000,63.991000,66.906518,15.456989,75.986117,98.498563,1.654333,-15.256000,16.910333,53.140422,74.460662,-2.059667,-14.663000,12.603333,47.393044,58.054192,8.750333,16.296333,-15.153000,-15.066667,8.144667,-15.066667,31.449333,48.236198,66.638776,95.537986,67.321753,21.464667,-27.546333,49.011000,76.854620,58.345447,71.606667,-40.413333,0.751667,-0.519000,5.712751,62.965953,0.607333,-0.288333,20.492911,53.324921,0.124000,-0.062333,19.768532,50.948758,0.667333,-0.342333,20.197926,97.196222,0.208667,-0.155667,29.939690,49.872414,0.043000,-0.023667,44.396222,17.618889,1.317000,-0.169333,50.031544,6.606651,0.238333,-0.147000,52.763450,20.725521,0.287667,-0.285667,41.391379,54.676553
M_IZ_L199M2NAAA,70.208193,29.791807,0.424327,34.498103,1.371667,43.854521,0.309373,25.152303,0.276377,22.469648,1.120000,70.205670,0.415000,-0.163333,-9.403447,20.647781,80.130927,-157.747855,-39.721520,15.564419,9.487198,34.708333,27.089000,7.619333,18.747776,62.003494,11.512333,-5.742667,17.255000,88.750063,46.175998,10.655667,-15.724667,26.380333,38.495613,58.278186,47.202000,47.239000,31.389000,40.577000,49.118000,40.577000,19.256333,0.854701,48.388465,86.653424,70.208193,-9.461667,2.611000,-13.010333,-13.111000,-4.858667,-13.918000,16.529000,31.098180,69.842738,99.885845,73.820085,-4.182333,-17.533333,13.351000,58.348056,12.917504,5.690333,45.700333,5.101333,46.706667,55.911333,8.850333,50.810000,69.842738,3.299844,77.320807,99.047034,5.460000,-6.531667,11.991667,82.931821,34.822428,8.386333,-5.206000,13.592333,61.549693,58.590311,-5.577667,12.908667,-11.287333,-11.093667,-2.096000,-13.317000,26.336000,52.784196,68.640165,89.422032,79.617001,32.822667,2.155333,30.667333,86.596993,59.286027,37.930000,-16.553333,0.383000,-0.126667,27.852656,71.996586,0.606333,-0.067333,28.312807,56.799030,0.047333,-0.018667,78.749940,57.240549,0.017667,-0.206333,72.254984,46.620717,0.203333,-0.068667,49.408170,25.541399,0.041667,-0.015333,49.417020,2.800689,0.580667,-0.012000,47.396086,60.747952,0.146667,-0.023667,52.905450,45.712950,0.005000,-0.289333,57.680434,52.412489
M_IZ_L201M1NAAA,67.981235,32.018765,1.371560,71.435417,1.343333,44.722065,1.022003,53.229306,0.672687,35.035764,0.658333,91.259259,0.441667,0.243333,-43.588313,78.217501,165.837665,-176.605079,-137.269182,10.511116,58.893088,13.759667,8.693667,5.066000,68.997754,87.605553,1.604667,-7.312333,8.917000,21.098512,70.492170,3.992000,-4.598333,8.590333,53.843788,24.869792,33.261333,33.273000,-4.867333,13.518667,35.378667,13.518667,40.246000,2.343750,56.565604,91.160187,67.981235,-3.343333,1.305667,-11.495667,-11.608667,-6.620000,-11.981333,13.287000,21.141294,67.608552,95.796817,69.848335,23.981000,-9.538000,33.519000,2.942215,66.012603,15.076000,54.120333,12.335000,55.477000,68.456000,7.748667,60.707333,67.608552,29.730012,74.953642,99.283154,10.484667,-2.268333,12.753000,83.981800,69.812453,-2.832667,-28.382667,25.550000,51.828798,67.578125,6.061333,19.060667,-14.317667,-14.456333,9.411667,-14.567333,33.664667,48.192954,67.608552,90.861281,68.361126,26.800333,-25.281667,52.082000,88.229319,42.066648,164.496667,-69.326667,0.880000,-1.109333,63.316958,76.517310,0.895667,-0.270000,42.248873,35.335262,0.129333,-0.107333,16.611431,82.252077,0.749667,-0.430000,15.475438,63.316958,0.448000,-0.195667,49.078324,82.132602,0.134333,-0.014000,50.494228,36.345472,1.390333,-0.081333,49.701938,5.265437,0.283333,-0.079333,52.925884,15.172852,0.256333,-0.423333,33.513621,55.834344
M_IZ_L206M1NAAA,74.036116,25.963884,0.761753,49.808311,1.688333,35.638775,0.451369,29.513366,0.379367,24.805303,0.793333,75.748269,0.555000,0.340000,23.486418,20.299445,38.879171,-153.797750,-6.787129,21.466511,30.295798,38.074333,27.012667,11.061667,18.908943,52.998559,1.642000,-2.785000,4.427000,61.707216,42.801153,8.241333,-3.614667,11.856000,28.228554,53.545180,53.946333,56.284333,17.025667,33.471667,54.646667,33.471667,39.258667,9.391869,59.069010,94.361736,74.036116,-8.237000,-0.221667,-10.242667,-7.658000,-5.972333,-9.628000,10.021000,55.326775,13.464468,87.982565,90.194569,-6.208000,-20.326333,14.118333,93.467240,24.478584,9.609333,45.397000,3.655667,46.586333,61.027667,8.332000,57.450000,73.739126,31.444303,80.543598,97.618270,3.540333,-3.122333,6.662667,24.631730,75.503376,1.924000,-11.418333,13.342333,10.994942,72.157241,2.235000,13.542333,-5.762000,-0.154333,10.882000,-2.835667,19.304333,54.678119,24.804419,81.705518,89.527208,27.862667,-25.167333,53.030000,80.493621,55.066160,38.406667,-29.620000,0.622333,-0.224667,17.423486,17.507926,0.816000,-0.119000,33.174639,79.795199,0.088333,-0.053333,17.854852,58.382222,0.216667,-0.216333,23.507834,66.964696,0.479000,-0.053333,35.285840,73.580234,0.095667,-0.009667,54.342451,28.778267,0.910333,-0.116333,55.530918,2.739462,0.210667,-0.055667,55.325251,14.292275,0.153667,-0.330000,41.317397,60.283262
M_IZ_L206M2NAAA,74.704693,25.295307,0.821090,53.666013,1.606667,37.376297,0.510798,33.385501,0.377610,24.680392,0.688333,87.424239,0.576667,0.341667,-22.980870,88.702581,150.068231,-156.983372,-49.928675,5.269369,46.738812,24.490333,14.348333,10.142000,21.851544,54.355184,1.690667,-5.248000,6.938667,61.493067,65.105159,6.870667,-4.684333,11.555000,32.103907,84.422590,43.302667,44.061000,0.294333,20.812667,47.066000,20.812667,46.771667,4.657488,60.106214,92.002017,74.704693,-12.188333,0.676333,-14.628667,-12.141333,-9.802667,-13.925000,15.381333,55.790684,27.734415,86.639531,84.298169,-0.629667,-14.316667,13.687000,90.165849,41.359943,11.468667,48.741000,2.026000,49.894000,60.393667,7.457667,58.367667,74.393223,50.580535,80.288742,98.850596,7.873000,1.176667,6.696333,7.905424,72.112667,-2.405000,-21.127333,18.722333,76.777335,82.719569,-1.874000,11.705667,-7.379667,-0.679000,10.135667,-2.139000,19.085333,57.225115,49.539506,85.995383,83.629424,24.528333,-35.629333,60.157667,63.695556,27.868794,62.670000,-25.680000,0.781000,-0.261667,16.786533,46.134947,0.678333,-0.153000,34.269090,71.174575,0.088333,-0.059000,17.939393,53.428852,0.141000,-0.241333,32.641565,49.360738,0.493333,-0.080667,35.863207,72.005141,0.113000,-0.010667,43.193537,30.509681,1.013667,-0.110000,55.048630,3.737630,0.185000,-0.184000,60.618170,27.450393,0.294000,-0.354333,39.997628,60.721898
M_IZ_L217M1NAAA,65.680103,34.319897,1.101283,67.563395,1.226667,48.961958,0.899751,55.199432,0.549837,33.732311,0.638333,94.421315,0.388333,0.200000,-43.915305,31.455232,61.864757,-161.114916,13.608495,33.339650,16.852141,3.508333,-1.130333,4.638667,54.176495,44.431151,3.198667,-2.644667,5.843333,27.902404,78.732442,5.563667,0.159333,5.404333,36.140637,56.478015,28.381333,28.386667,-14.417667,-3.972333,26.699333,-3.972333,42.804333,0.130719,55.908906,91.077584,65.680103,-8.117000,3.946000,-9.290000,-9.529333,-6.697667,-10.873333,14.819333,39.170764,65.272086,94.647622,70.565774,-11.606333,-26.211667,14.605333,30.612245,25.847695,11.743333,38.695000,1.801667,40.092667,58.550333,7.161333,56.748667,65.272086,37.301248,75.325916,96.097987,1.380667,-12.655000,14.035667,39.257307,76.189380,6.965667,-12.933000,19.898667,10.201437,84.757869,4.911667,11.573333,-12.800667,-12.749333,6.347000,-12.749333,24.407000,48.695184,65.272086,97.447273,65.680103,13.094000,-18.372000,31.466000,88.471524,72.197840,89.273333,-61.773333,0.329667,-0.651000,37.565094,48.135695,0.646667,-0.207000,19.532310,61.856189,0.126333,-0.064333,17.675567,43.751851,0.638000,-0.192000,17.110596,93.859612,0.370333,-0.098667,36.893989,43.461724,0.082333,-0.007333,44.824133,30.790429,0.971333,-0.225667,49.223543,6.669945,0.140333,-0.010667,50.651368,44.952693,0.011667,-0.121667,6.063781,51.608497
M_IZ_L260M1NAAA,67.841331,32.158669,1.227457,64.264747,1.586667,37.818209,0.773884,40.517505,0.629143,32.939442,0.825000,72.734397,0.498333,0.263333,-47.364239,59.930317,84.909180,-112.850639,-48.341678,24.467438,-3.411110,39.422333,23.366667,16.055667,69.427836,97.679526,0.090000,-4.672000,4.762000,30.685224,67.826743,1.143667,-8.381000,9.524667,32.773860,55.628973,49.887000,55.100000,18.098667,34.809000,54.700000,34.809000,37.576000,10.497298,52.084138,86.972621,67.841331,1.455667,3.595000,-5.234333,-5.209000,0.767667,-5.444000,9.039000,9.767695,66.695442,94.664172,70.252675,3.096000,-12.418000,15.514000,86.931040,21.829613,13.575667,41.067667,7.132333,41.912667,50.164000,13.201667,43.031667,67.526180,32.305164,78.561995,99.575372,0.214333,-5.504667,5.719000,46.304842,34.500848,9.812667,-2.607333,12.420000,37.314413,96.765082,-3.198333,16.761000,-7.802000,0.859000,6.093000,-5.355667,24.563000,48.219221,24.752303,72.878824,100.000000,29.674667,-18.676000,48.350667,77.257988,55.319278,79.656667,-37.773333,0.757000,-0.437333,11.655025,48.830612,0.808000,-0.130333,31.284428,84.079935,0.108667,-0.065000,20.064865,58.924681,0.347667,-0.338667,21.654819,18.290022,0.429000,-0.074667,35.102066,88.430736,0.119000,-0.005667,43.884776,50.801565,1.287333,-0.064667,44.173065,2.940819,0.327667,-0.051333,50.733403,39.084423,0.101333,-0.608667,19.396846,50.415936
M_IZ_L265M1NAAA,63.074921,36.925079,1.185647,77.510054,1.133333,52.961745,1.046762,68.430921,0.587260,38.391257,0.558333,107.499253,0.398333,0.176667,-89.651367,69.417587,141.458170,-198.094444,-84.715526,30.161821,7.283316,20.879333,16.003667,4.875667,16.475066,54.286733,2.636333,-2.929333,5.565667,45.022037,68.708541,6.623667,-4.605667,11.229333,68.759342,56.326474,42.939667,43.874333,2.043000,10.719333,43.444667,10.719333,42.092333,3.336399,55.875374,95.235426,63.074921,-6.509000,1.822333,-7.635333,-6.955333,-6.631667,-11.003667,12.826000,40.352913,42.902631,75.277302,88.687140,3.030333,-13.609333,16.639667,60.821857,10.809315,3.010333,38.362667,2.275667,39.708000,61.032333,1.570667,59.826000,62.633573,28.798989,74.250345,98.825433,7.027667,-2.068333,9.096000,62.030854,62.277884,-3.107000,-26.536333,23.429333,24.032402,34.226190,6.441000,14.667000,-8.155333,-8.309000,12.005333,-8.575000,23.242000,48.664999,62.633573,97.052959,63.666413,33.132333,-29.856000,62.988333,86.180235,10.109508,91.406667,-49.020000,0.862667,-0.556667,6.774776,52.785272,0.567667,-0.376333,40.032712,56.421409,0.118667,-0.118667,60.941583,84.998586,0.418000,-0.424667,19.882979,64.176883,0.379667,-0.184000,47.175569,84.998586,0.101333,-0.010667,47.241724,62.086332,1.247333,-0.116333,49.249408,4.854827,0.372000,-0.109000,53.067649,6.312847,0.199000,-0.482667,36.007560,53.365935
M_IZ_L271M1NAAA,71.398663,28.601337,0.878107,57.019913,1.195000,50.218584,0.735349,47.749955,0.461110,29.942208,0.593333,101.167949,0.381667,0.220000,-65.383830,73.910823,113.766175,-166.810895,-73.825081,36.019519,-14.306367,25.509333,19.250667,6.258667,35.380432,43.989629,1.158333,-3.861667,5.020000,27.472003,65.606765,12.741667,-3.935333,16.677000,36.985667,53.282879,48.801000,49.185000,12.507000,25.284667,50.842667,25.284667,38.585667,5.337844,61.213180,87.456989,71.398663,-10.178000,2.690667,-10.451333,-3.819000,-3.819000,-12.970000,16.059667,57.596378,2.352624,71.398663,94.472755,-5.341667,-19.273000,13.931333,30.847343,65.686342,12.316000,49.523333,12.282333,50.449667,57.172000,10.667333,46.874667,70.980175,0.416114,77.689995,98.749127,0.746333,-13.245000,13.991333,74.462880,49.084662,5.134333,-24.462667,29.597000,54.680110,76.274007,3.478333,24.414333,-5.121333,3.258333,5.714667,0.340667,29.535667,59.255461,7.669884,96.080127,83.423213,13.611333,-19.539333,33.150667,9.762325,77.299994,54.670000,-64.440000,0.388667,-0.474333,13.445051,70.724662,0.663667,-0.120000,19.517449,76.827872,0.123667,-0.036333,18.410950,35.067837,0.679333,-0.193333,16.320883,97.642394,0.099333,-0.094333,71.095954,60.369238,0.035333,-0.032667,16.455840,63.535802,0.678333,-0.106667,55.900668,6.412045,0.220333,-0.019667,50.897489,46.542268,0.047333,-0.096667,65.114452,55.723528
M_IZ_L285M1NAAA,67.950079,32.049921,1.027053,61.134127,1.481667,40.566867,0.693969,41.307666,0.553727,32.959921,0.763333,78.747880,0.421667,0.296667,-79.830189,63.638881,55.538320,-90.535854,-97.510202,24.956530,31.129008,21.797333,5.607667,16.189667,36.559910,98.079530,7.240667,-0.763000,8.003667,66.815242,2.934988,9.268333,-8.714333,17.982667,34.867248,84.888427,30.248000,32.676667,-7.792000,7.223667,32.866333,7.223667,41.653000,6.538873,51.626980,94.970691,67.950079,-2.303333,5.931333,-4.359000,-4.395000,-4.088333,-8.627667,14.559000,51.166613,46.421546,78.272660,82.049445,-4.950333,-26.460333,21.510000,65.260790,26.925877,8.844333,22.381333,-0.847333,22.946000,31.416000,11.388333,32.263333,67.612022,41.665177,84.806857,100.000000,6.403667,-1.422000,7.825667,99.523810,57.819883,2.471667,-12.109333,14.581000,19.360875,65.840898,-8.525333,10.596333,-22.615333,-20.543000,-2.696333,-20.543000,33.211667,47.351630,65.107488,91.225989,67.950079,26.371000,-38.960333,65.331333,88.518269,32.731956,48.983333,-86.673333,0.791667,-0.544333,17.138272,50.278360,0.781333,-0.104333,28.964790,87.361661,0.062000,-0.121333,8.225203,41.835188,0.219000,-0.600667,7.883190,29.366629,0.541333,-0.075000,39.560491,29.586230,0.149667,-0.005000,39.795324,28.005268,1.092667,-0.027000,46.271712,30.469550,0.337333,-0.106000,50.532279,12.753777,0.473000,-0.275333,36.937025,50.873945
M_IZ_L288M1NAAA,67.435003,32.564997,1.209640,67.202222,1.070000,56.087832,1.130968,62.831572,0.583877,32.437593,0.541667,110.977553,0.353333,0.175000,-95.609195,96.253777,200.044741,-195.402936,-112.622234,27.205470,37.376381,10.938000,7.081667,3.856333,47.045507,54.673088,6.523000,-2.004667,8.527667,19.478163,72.126573,0.361667,-8.095333,8.457000,54.276977,62.991539,28.286667,30.248333,-11.353000,3.067000,30.610667,3.067000,42.753333,7.787155,54.532840,95.860127,67.435003,-1.562000,2.482000,-7.896000,-7.784667,-2.356667,-8.483333,11.029000,20.574330,66.188789,91.310140,72.117890,3.789000,-13.550000,17.339000,45.202778,17.608350,7.413000,43.016000,-1.350000,44.604000,57.691333,6.127333,59.041333,66.967605,44.714611,75.398472,99.065203,6.332667,-1.319000,7.651667,91.913186,78.046883,14.801667,-8.663667,23.465333,16.224283,33.650794,7.187333,17.330667,-8.687000,-6.537333,10.733667,-6.537333,26.017667,52.972131,65.418438,95.458260,67.435003,29.391667,-13.717000,43.108667,77.836095,74.304945,163.650000,-81.466667,0.893000,-0.744333,34.873709,51.886852,0.777333,-0.450667,19.627883,34.112803,0.129000,-0.113333,39.785429,60.693715,0.515333,-0.476000,13.554886,62.953962,0.628667,-0.201000,19.633817,94.341432,0.133667,-0.015000,45.770113,24.613994,1.160000,-0.088667,48.918231,5.141276,0.492000,-0.021667,53.895170,88.638647,0.032000,-0.621000,2.498581,53.583534
M_IZ_L315M3NAAA,62.311429,37.688571,1.195900,74.743750,1.131667,53.044343,1.057900,66.118769,0.603757,37.734792,0.576667,104.204096,0.396667,0.158333,-32.766311,47.050144,61.610326,-71.945440,-0.032352,-4.954723,-0.512987,25.419667,12.395000,13.024667,52.738447,96.462203,7.114333,-5.306667,12.421000,42.866773,66.777156,0.725667,-14.129333,14.855000,100.000000,44.683195,53.451667,54.823333,24.941000,27.266000,55.413000,26.581000,31.267333,5.957264,49.920249,98.238035,64.248420,9.299333,13.475333,-3.341000,-3.725000,1.607333,-6.293667,19.769000,13.546831,61.869393,90.338406,67.770543,-3.384333,-19.578333,16.194000,39.987088,47.971198,48.519667,65.574333,45.353000,66.387667,71.474667,47.296667,26.356000,61.869393,40.679885,71.595696,96.034483,-5.509333,-20.040667,14.531333,77.557379,23.076796,5.716667,-11.991000,17.707667,26.416309,73.025044,20.150667,23.167000,11.369333,13.191333,23.256333,10.266333,14.808667,19.579254,24.395343,94.586699,77.930448,26.244667,-19.553667,45.798333,11.194284,83.102953,65.963333,-54.360000,1.127333,-0.590000,6.900568,62.022864,1.263000,-0.217667,17.228410,66.873961,0.298667,-0.095333,16.784866,4.710883,0.906667,-0.305000,26.794211,93.839826,0.384000,-0.124000,17.525260,25.857765,0.244667,-0.022333,17.378417,25.562572,1.478333,-0.072333,28.392842,1.629139,0.500667,-0.056333,15.463430,64.887543,0.264333,-0.688667,47.113502,16.931709
